cdrRecordType,globalCallID_callManagerId,globalCallID_callId,origLegCallIdentifier,dateTimeOrigination,origNodeId,origSpan,origIpAddr,callingPartyNumber,callingPartyUnicodeLoginUserID,origCause_location,origCause_value,origPrecedenceLevel,origMediaTransportAddress_IP,origMediaTransportAddress_Port,origMediaCap_payloadCapability,origMediaCap_maxFramesPerPacket,origMediaCap_g723BitRate,origVideoCap_Codec,origVideoCap_Bandwidth,origVideoCap_Resolution,origVideoTransportAddress_IP,origVideoTransportAddress_Port,origRSVPAudioStat,origRSVPVideoStat,destLegIdentifier,destNodeId,destSpan,destIpAddr,originalCalledPartyNumber,finalCalledPartyNumber,finalCalledPartyUnicodeLoginUserID,destCause_location,destCause_value,destPrecedenceLevel,destMediaTransportAddress_IP,destMediaTransportAddress_Port,destMediaCap_payloadCapability,destMediaCap_maxFramesPerPacket,destMediaCap_g723BitRate,destVideoCap_Codec,destVideoCap_Bandwidth,destVideoCap_Resolution,destVideoTransportAddress_IP,destVideoTransportAddress_Port,destRSVPAudioStat,destRSVPVideoStat,dateTimeConnect,dateTimeDisconnect,lastRedirectDn,pkid,originalCalledPartyNumberPartition,callingPartyNumberPartition,finalCalledPartyNumberPartition,lastRedirectDnPartition,duration,origDeviceName,destDeviceName,origCallTerminationOnBehalfOf,destCallTerminationOnBehalfOf,origCalledPartyRedirectOnBehalfOf,lastRedirectRedirectOnBehalfOf,origCalledPartyRedirectReason,lastRedirectRedirectReason,destConversationId,globalCallId_ClusterID,joinOnBehalfOf,comment,authCodeDescription,authorizationLevel,clientMatterCode,origDTMFMethod,destDTMFMethod,callSecuredStatus,origConversationId,origMediaCap_Bandwidth,destMediaCap_Bandwidth,authorizationCodeValue,outpulsedCallingPartyNumber,outpulsedCalledPartyNumber,origIpv4v6Addr,destIpv4v6Addr,origVideoCap_Codec_Channel2,origVideoCap_Bandwidth_Channel2,origVideoCap_Resolution_Channel2,origVideoTransportAddress_IP_Channel2,origVideoTransportAddress_Port_Channel2,origVideoChannel_Role_Channel2,destVideoCap_Codec_Channel2,destVideoCap_Bandwidth_Channel2,destVideoCap_Resolution_Channel2,destVideoTransportAddress_IP_Channel2,destVideoTransportAddress_Port_Channel2,destVideoChannel_Role_Channel2,incomingProtocolID,incomingProtocolCallRef,outgoingProtocolID,outgoingProtocolCallRef,currentRoutingReason,origRoutingReason,lastRedirectingRoutingReason,huntPilotDN,huntPilotPartition,calledPartyPatternUsage,outpulsedOriginalCalledPartyNumber,outpulsedLastRedirectingNumber,wasCallQueued,totalWaitTimeInQueue,callingPartyNumber_uri,originalCalledPartyNumber_uri,finalCalledPartyNumber_uri,lastRedirectDn_uri,mobileCallingPartyNumber,finalMobileCalledPartyNumber,origMobileDeviceName,destMobileDeviceName,origMobileCallDuration,destMobileCallDuration,mobileCallType,originalCalledPartyPattern,finalCalledPartyPattern,lastRedirectingPartyPattern,huntPilotPattern
1,1,23017,23979653,1457287856,1,1,369207488,911,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,23979654,0,0,0,6506042101,6506042101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457287856,6506042101,ab191102-2b90-46af-a42f-e0605ee72dd9,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0090-911-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,23035,23979724,1457297909,1,0,1778493632,42101,cchristen,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,23979725,0,0,0,42000,42000,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457297909,42000,8db5c7e8-14c7-45a5-86e4-644625715bf2,,PT_ARC,,,0,SEP0019AAAA3D55,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,0,0,0,0,0,,,,192.168.1.106,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,23036,23979730,1457297978,1,0,1778493632,42101,cchristen,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,23979731,0,0,0,42000,42000,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457297978,42000,96c3181c-117c-47ca-bcb7-2a9eaf9314c1,,PT_ARC,,,0,SEP0019AAAA3D55,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,0,0,0,0,0,,,,192.168.1.106,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,23037,23979735,1457298003,1,0,1778493632,42101,cchristen,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,23979736,0,0,0,42000,42000,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457298004,42000,6dac38b3-3751-400b-8c46-9066937f015b,,PT_ARC,,,0,SEP0019AAAA3D55,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,0,0,0,0,0,,,,192.168.1.106,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,23043,23979767,1457298262,1,0,1778493632,42101,cchristen,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,23979770,0,0,1711384768,42000,911,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457298272,42000,3391611e-5d4b-499a-a769-4d8d8b0a6a6d,PT_Help_Desk,PT_ARC,,PT_Help_Desk,0,SEP0019AAAA3D55,SEPF47F35A39C85,13,0,0,0,818,818,0,StandAloneCluster,0,,,0,,3,0,0,0,0,0,,,,192.168.1.106,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42000,,42000,
1,1,23046,23979782,1457298929,1,1,369207488,911,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,23979783,0,0,0,6506042101,6506042101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457298929,6506042101,d7921f9b-4649-47fe-ae7e-0b10e153e85e,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0091-911-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,23047,23979784,1457300776,1,1,369207488,911,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,23979785,0,0,0,6506051002,6506051002,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457300776,6506051002,53dab338-91c7-4c91-9722-798e0d660650,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0092-911-6506051002,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24005,24726388,1457467085,1,1,369207488,+14085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726389,1,0,1677830336,42000,42000,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457467091,42000,a26308ac-e6ab-40b3-ae21-b2041cd09126,PT_Help_Desk,,PT_Help_Desk,PT_Help_Desk,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEPF47F35A39C85,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0080-4085151111-6506042000,0,,0,0,0,,,7,,,0,0,,,,,,,,,0,0,0,42000,42000,42000,
1,1,24006,24726391,1457467094,1,1,369207488,911,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726392,1,0,1677830336,42000,42000,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457467096,42000,9ef328c6-552f-41d7-80b0-99e02da5fc87,PT_Help_Desk,,PT_Help_Desk,PT_Help_Desk,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEPF47F35A39C85,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0081-911-6506042000,0,,0,0,0,,,7,,,0,0,,,,,,,,,0,0,0,42000,42000,42000,
1,1,24007,24726394,1457467104,1,1,369207488,911,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726395,1,0,1677830336,42000,42000,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457467107,42000,158a49a7-1880-4990-b230-924f5fd80735,PT_Help_Desk,,PT_Help_Desk,PT_Help_Desk,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEPF47F35A39C85,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0082-911-6506042000,0,,0,0,0,,,7,,,0,0,,,,,,,,,0,0,0,42000,42000,42000,
1,1,24008,24726397,1457467111,1,1,369207488,911,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726400,0,0,1778493632,42000,911,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457467131,42000,4536b730-4dcf-4a2c-a4de-4d34a8034bc1,PT_Help_Desk,,,PT_Help_Desk,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,13,0,0,0,818,818,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0083-911-6506042000,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42000,,42000,
1,1,24009,24726404,1457467170,1,1,369207488,+14085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726405,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457467172,42101,ca8bb63a-6462-45c5-8e48-2e6edb9dfb92,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0084-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,24012,24726412,1457467818,1,1,369207488,+14085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726413,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457467819,42101,f8193150-f331-4ead-beca-9e9b01c91e33,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0085-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,24013,24726414,1457467881,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726415,0,0,0,42101,42101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457467881,42101,3235b023-0421-439d-bba6-64918c34bf69,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0086-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24014,24726416,1457467922,1,1,369207488,911,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726417,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457467927,42101,4502c0d5-e4fe-4223-ac07-a012011f0809,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0087-911-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,24015,24726418,1457467931,1,1,369207488,+14085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726419,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457467937,42101,67fd5e7f-91ee-40bb-8518-2aac4017e649,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0088-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,24016,24726420,1457468001,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726421,0,0,0,6506042101,6506042101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457468001,6506042101,233b4809-94e1-4185-83a9-3a28aeb3a0ad,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0089-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24017,24726422,1457468011,1,1,369207488,911,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726423,0,0,0,6506042101,6506042101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457468011,6506042101,2d05afdb-b29e-4c73-9ea1-2fb1c57454ea,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008A-911-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24018,24726424,1457468063,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726425,0,0,0,6506042101,6506042101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457468063,6506042101,f97dd95b-402a-45eb-bbf3-d71efd1abbf3,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008B-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24019,24726426,1457468191,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726427,0,0,0,6506042101,6506042101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457468191,6506042101,82c6b1a0-6a7c-4290-84ef-55c3a1098531,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008C-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24020,24726428,1457468623,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726429,0,0,0,6506042101,6506042101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457468623,6506042101,28b1c609-cf02-4df6-8f32-454d4c4a71fa,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008D-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24021,24726430,1457468677,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726431,0,0,0,6506042101,6506042101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457468677,6506042101,e02a0578-483d-42f1-b219-16281e159350,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008E-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24022,24726432,1457468712,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726433,0,0,0,6506042101,6506042101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457468712,6506042101,831bd509-cf1c-4026-a06e-b7d428a7981c,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,008F-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24023,24726434,1457468849,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726435,0,0,0,42101,42101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457468849,42101,612fccc1-fadb-490d-9306-dc4b9ece3483,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0090-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24024,24726436,1457468970,1,1,369207488,+14085151111,,0,81,4,0,0,0,0,0,0,0,0,0,0,0,0,24726437,1,23,369207488,14085151111,14085151111,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457468986,14085151111,a9bb6d87-d16d-43a6-ac0f-f613ec71308e,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,S0/SU2/DS1-0@HQRTR.cciecarl.local,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,1,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0091-4085151111-6506042101,4,0001-+14085151111-14085151111,0,0,0,,,5,,,0,0,,,,,,,,,0,0,0,+.!,+.!,+.!,
1,1,24025,24726438,1457469133,1,1,369207488,4085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726439,0,0,0,42101,42101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457469133,42101,6f32d67e-65ec-4548-9cc4-b32ad75ce507,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0092-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24026,24726440,1457469237,1,1,369207488,4085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726441,0,0,0,42101,42101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457469237,42101,c72cb8fe-f6cf-459c-ab94-e619b7feb31b,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0093-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24027,24726442,1457469256,1,1,369207488,4085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726443,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457469262,42101,eb2c4725-3b17-490d-81fc-7c91b9942889,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0094-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,24028,24726444,1457469317,1,1,369207488,+14085151111,,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,24726445,0,0,0,42101,42101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457469317,42101,1ecbbf36-e985-4a8f-90c0-1ec72d2e843f,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0095-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,24029,24726446,1457469328,1,1,369207488,+14085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726447,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457469331,42101,4e2ce617-52f5-4670-aab8-d44894f4b3c4,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0096-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,24030,24726448,1457469338,1,1,369207488,+011442030276666,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726449,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457469348,42101,ced7d9f1-7ef4-4f1d-81bd-4eebb47250bc,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0097-011442030276666-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,24031,24726450,1457469362,1,1,369207488,+85227685555,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726451,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457469367,42101,95734441-8917-4aaf-b850-7c3ab3e05423,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0098-85227685555-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,24032,24726452,1457469371,1,1,369207488,911,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726453,1,0,1778493632,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457469375,42101,ce27b304-7fbf-4e22-8884-8c221125fea1,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0099-911-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
1,1,24033,24726459,1457480583,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726460,0,0,0,6506042101,6506042101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457480583,6506042101,91b151d3-b891-4e96-92ee-739bbcd95a34,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,009A-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24034,24726461,1457480771,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726462,0,0,0,6506042101,6506042101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457480771,6506042101,cf23e86b-9222-4d79-b3ec-b1c3479461c8,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,009B-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24035,24726463,1457481093,1,1,369207488,911,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726464,0,0,0,6506042101,6506042101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457481093,6506042101,ecd8fe76-ed6f-42cd-9d89-cfadec91f4cf,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,009C-911-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24036,24726465,1457481557,1,1,369207488,+14085151111,,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24726466,0,0,0,6506042101,6506042101,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457481557,6506042101,1f97386c-3d99-4159-ab04-195e9b3d69f2,,,,,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,,13,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,0,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0080-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,,,,
1,1,24037,24726467,1457481703,1,1,369207488,+14085151111,,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,24726468,1,0,1694607552,42101,42101,cchristen,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457481712,42101,6281fa64-894f-4c03-917b-cc678c403636,PT_ARC,,PT_ARC,PT_ARC,0,S0/SU2/DS1-0@HQRTR.cciecarl.local,SEP0019AAAA3D55,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,1,3,0,0,0,0,,,,192.168.1.22,,0,0,0,0,0,0,0,0,0,0,0,0,4,0081-4085151111-6506042101,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,42101,42101,42101,
